Título|Ano de Publicação|Tipo de Acesso|Tipo de Documento|Assuntos|Idioma|Descrição|Link de Acesso
Triagem de hemoglobinopatias em doadores de sangue em área de colonização italiana do Rio Grande do Sul, Brasil;Hemoglobinopathy screening in blood donors from a region colonized by italians in Rio Grande do Sul, Brazil |2003|Open Access|Dissertação|Hemoglobinopatias;Testes genéticos;Doadores de sangue;Eletroforese;Rio Grande do Sul|por|Resumo não disponível.|http://hdl.handle.net/10183/3913
Terapia de reposição hormonal não altera a variabilidade da frequência cardíaca em mulheres pós-menopáusicas|2002|Open Access|Tese|Menopausa;Doença das coronárias;Fatores de risco;Terapia de reposição hormonal;Frequência cardíaca;Estudos de coortes;Autonomic nervous system;Heart rate variability;Hormone replacement therapy;Menopause|por|INTRODUÇÃO. Mulheres pós-menopáusicas apresentam maior risco de desenvolvimento de doença arterial coronariana. Estudos observacionais demonstraram que a terapia de reposição hormonal produz efeitos benéficos no perfil lipídico e na modulação autonômica cardíaca. O aumento da variabilidade da freqüência cardíaca (VFC), até então atribuído à reposição hormonal, não foi testado em estudos randomizados, placebo-controlados, delineados para permitir a comparação entre as duas formas mais utilizadas de reposição hormonal. A VFC de 24 horas calculada pelo método não linear Mapa de Retorno Tridimensional permite avaliar tanto a modulação vagal como a simpática. OBJETIVOS Avaliar a modulação autonômica cardíaca de mulheres pósmenopáusicas através da análise da VFC no domínio do tempo e dos índices do Mapa de Retorno Tridimensional no ECG de 24 horas. Testar a hipótese de que a reposição hormonal contínua, seja com estradiol isolado (TRE), seja com estradiol associado à noretisterona (TRH), por um período de três meses, aumenta a VFC nessas mulheres. MÉTODOS Quarenta mulheres pós-menopáusicas (46 a 63 anos; média = 54,6 ± 4,2) foram randomizadas para um dos três tratamentos, de forma contínua: TRH, estrogenioterapia (TRE) ou placebo, por três meses consecutivos.  Previamente, todas as mulheres foram submetidas a exames clínico, ginecológico e laboratorial (glicose, estradiol, HDL, LDL, triglicerídios; mamografia e ultrassonografia transvaginal). O ECG de 24 horas foi gravado em cada paciente, antes e após o tratamento, para calcular os índices da VFC. RESULTADOS Não houve diferença estatisticamente significativa entre os três grupos, após 3 meses de tratamento, nos índices da VFC e do Mapa de Retorno Tridimensional. A TRH diferiu da TRE apenas quanto ao perfil lipídico. A associação com a noretisterona provocou uma redução de 12,4 % no HDL (p = 0,008). CONCLUSÃO Em mulheres pós-menopáusicas, a terapia de reposição hormonal contínua com estradiol, ou com estradiol associado à noretisterona, por um período de 3 meses, não altera a modulação autonômica cardíaca avaliada pela VFC.;Background: Postmenopausal women are at greater risk of coronary heart disease. Observational studies have demonstrated that hormone replacement therapy (HRT) improves lipid profile and cardiac autonomic modulation. The cardioprotective effect attributed to HRT has not been tested in randomized, placebo-controlled trials to compare the two most frequently used regimens. This study evaluates cardiac autonomic modulation in postmenopausal women using time domain indices of heart rate variability (HRV) and indices derived from the three-dimensional return map, and investigates whether continuous HRT for three months, either with estradiol alone (ERT) or with estradiol and norethisterone (HRT), increases HRV in postmenopausal women. Methods: Forty postmenopausal women aged 46 to 63 years were consecutively and randomly assigned to one of three treatment groups: HRT, ERT, or placebo. For all women, clinical, gynecological and laboratory data (glucose, estradiol, HDL, LDL, triglycerides, mammography and transvaginal sonography) were collected. Patients underwent 24-h ECG before and after the treatment to evaluate HRV indices.  Results: Time domain indices of HRV as well as indices derived from the threedimensional return map presented no significant changes after interventions. The only significant difference between HRT and ERT groups was in lipid profile. HDL cholesterol levels decreased 12.4% (p = 0.008) for women who used HRT. Conclusion: In postmenopausal women, continuous hormone replacement therapy with estradiol or estradiol with norethisterone for 3 months does not affect cardiac autonomic modulation evaluated by HRV.|http://hdl.handle.net/10183/3914
O efeito da assistência psicológica num programa de reabilitação pulmonar para pacientes com doença pulmonar obstrutiva crônica;Rhe effect of psychotherapy on patients with chronic obstructive pulmonary disease of a pulmonary rehabilitation program |2002|Open Access|Tese|Doença pulmonar obstrutiva crônica;Psicologia;Reabilitação;Ansiedade;Depressão;Psicoterapia|por|Resumo não disponível.|http://hdl.handle.net/10183/3917
Melhora sintomática em pacientes com dispepsia funcional após a erradicação do helicobactet pylori : resultados de estudo de 12 meses, randomizado, duplo-cego, controlado complacebo|2003|Open Access|Tese|Dispepsia;Helicobacter pylori;Método duplo-cego;Claritromicina;Amoxicilina|por|Resumo não disponível.|http://hdl.handle.net/10183/3919
Prevalência da expressão imunoistoquímica da proteína p21 em adenocarcinoma do esôfago|2004|Open Access|Dissertação|Hospital de Clínicas de Porto Alegre.;Neoplasias esofágicas;Adenocarcinoma;Esôfago de Barrett;Esophagus;Esophageal neoplasm;Esophageal adenocarcinoma;Esophageal cancer;Barrett’s esophagus;p21;WAF1;CIP1;Carcinogenesis;Immunohistochemistry|por|INTRODUÇÃO: No mundo ocidental, a prevalência de adenocarcinoma da junção esofagogástrica vem crescendo nas últimas décadas. Atualmente, é aceito que o adenocarcinoma do esôfago se desenvolve de uma lesão pré-maligna: esôfago de Barrett. Este carcinoma é de difícil diagnóstico nos seus estágios iniciais, o que resulta em uma mortalidade significativa. O estudo da biologia molecular tem demonstrado que grande parte dos tumores malignos tem origem na interação entre o componente hereditário e influências externas, que em indivíduos predispostos podem ocasionar alterações genéticas que influenciem o controle da diferenciação e crescimento celular. O p21 (WAF1/CIP1) tem um papel fundamental na regulação do ciclo celular, e sua expressão imunoistoquímica tem sido estudada em diversos tumores, mostrando influência no prognóstico de várias neoplasias. OBJETIVO: Verificar a prevalência da expressão da proteína p21 em pacientes com adenocarcinoma de esôfago diagnosticados nos últimos cinco anos no Grupo de Cirurgia de Esôfago e Estômago do Hospital de Clínicas de Porto Alegre (GCEE/HCPA).  METODOLOGIA: A população em estudo foi constituída de 42 pacientes com adenocarcinoma de esôfago diagnosticados no GCEE/HCPA entre janeiro de 1998 e dezembro de 2002. A expressão da proteína p21 foi realizada por meio de imunoistoquímica, com anticorpo primário, p21, clone SX118, código M7202 da DAKO, e avaliada de acordo com o Sistema de Escore de Imunorreatividade (Immunoreactive scoring system – IRS). RESULTADOS: Foram estudados 42 pacientes. 83,3% eram do sexo masculino, com idade superior a 40 anos. Destes, 56,2% foram submetidos a procedimentos cirúrgicos com intenção curativa: Gastrectomia total e Esofagogastrectomia transiatal. Os demais foram submetidos à cirurgia paliativa ou não sofreram tratamento cirúrgico. Apenas cinco pacientes receberam tratamento adjuvante com quimioterapia e radioterapia, isoladas ou combinadas. Quanto ao estadiamento, 78,6% dos pacientes apresentavam doença avançada, estádios III e IV. Apenas 9 apresentaram positividade para o p21, quando considerado o Sistema de Escore de Imunorreatividade (em que p21+ é ³ 3).  CONCLUSÃO: A proteína p21 esteve expressa em 9 dos 42 pacientes (21,4%) com adenocarcinoma de esôfago diagnosticados nos últimos cinco anos no Grupo de Cirurgia de Esôfago e Estômago do Hospital de Clínicas de Porto Alegre. Nessa casuística, o acúmulo de p21 não se mostrou essencial no processo de carcinogênese do adenocarcinoma esofágico.;INTRODUCTION: In western societies, the prevalence of adenocarcinoma of the gastroesophageal junction has increased in recent years. It is commonly accepted today that esophageal adenocarcinoma develops from a premalignant lesion: Barrett’s esophagus. This type of carcinoma is hardly diagnosed at early stages, which results in significant mortality. Molecular biology studies have shown that most malignant tumors originate from the interaction between inherited characteristics and external factors, which may cause genetic changes that interfere with the control over the differentiation and growth of cells in susceptible individuals. p21 (WAF1/CIP1) has a key role in the regulation of the cell cycle, and its immunohistochemical expression has been investigated in several tumors, showing that it influences the prognosis of various neoplasms. OBJECTIVE: To check the prevalence of p21 protein expression in patients with esophageal adenocarcinoma diagnosed in the last five years by the Group for Surgeries of the Esophagus and Stomach of Hospital de Clínicas de Porto Alegre (GCEE/HCPA).  METHODS: The study population consisted of 42 patients with esophageal adenocarcinoma diagnosed by the GCEE/HCPA between January 1998 and December 2002. The expression of p21 protein was determined by immunohistochemistry using primary antibody, p21, clone SX118, code M7202 (Dako), and assessed according to the Immunoreactive scoring system (IRS). RESULTS: Of 42 analyzed patients, 83.3% were male and older than 40 years. Among these, 56.2% were submitted to curative resection: total gastrectomy and transhiatal esophagogastrectomy. The remaining patients were submitted to palliative surgery or did not undergo any surgical treatment. Only five patients received adjuvant chemotherapy and radiation therapy, either alone or combined. Advanced disease (stages III and IV) was detected in 78.6% of the patients. Only nine patients were positive for p21, according to the immunoreactive scoring system (p21+ ³ 3).  CONCLUSION: p21 was expressed in 9 of 42 patients (21.4%) with esophageal adenocarcinoma diagnosed in the last five years by the Group for Surgeries of the Esophagus and Stomach of Hospital de Clínicas de Porto Alegre. In our patient population, the accumulation of p21 did not play a key role in the carcinogenesis of esophageal adenocarcinoma.|http://hdl.handle.net/10183/3925
Laparoscopia versus laparotomia nas tumorações ovarianas benignas|2003|Open Access|Dissertação|Neoplasias ovarianas;Laparoscopia;Laparotomia|por|Resumo não disponível.|http://hdl.handle.net/10183/3934
Efeito da suplementação de carboidratos na resposta glicêmica de adolescentes diabéticos tipo 1 durante o exercício|2004|Open Access|Dissertação|Adolescentes;Diabetes mellitus;Medicina esportiva;Exercício físico|por|Durante o exercício, indivíduos com diabetes tipo 1 podem necessitar um aporte maior de carboidratos (CHO), do que os contidos nas bebidas esportivas, para manter os níveis de glicose sanguínea. OBJETIVO: Verificar a resposta glicêmica em adolescentes diabéticos tipo 1, durante 60 minutos e após 60 minutos do término de exercício submáximo (55-65% do VO2max) em ciclo ergômetro em 2 situações: (1) com a utilização de bebida carboidratada a 8% (CHO 8%) e (2) com a utilização de bebida carboidratada a 10% (CHO 10%). MÉTODOS: Dezesseis adolescentes (10 meninos e 6 meninas – 16,25 ± 2,65 anos), com diabetes tipo 1 controlada (HbA1c< 7,31%) e sem complicações da doença, pedalaram a 55-65% do VO2max por 60 min em dois dias separados. Os sujeitos ingeriram tanto a bebida com CHO 8% como a CHO 10% (2,62 g e 3,28 g de frutose; e 5,38 g e 6,72 g de glicose em 100 ml, respectivamente) em cada uma das duas sessões de exercício. As duas bebidas eram similares na cor e no sabor. O volume ingerido das bebidas foi de 5 ml·kg-1 15 min antes do exercício, e 2 ml·kg-1 a cada 15 min de exercício, oferecidos de forma randomizada e duplo-cega.  RESULTADOS: Após 60 min de bicicleta, houve uma redução não significativa de 20,06 mg·dL-1 (p>0,05) e a manutenção (-0,533 mg·dL- 1)(p>0,05) da glicemia capilar com a ingestão das bebida CHO 8% e CHO 10%, respectivamente. Durante o exercício, a diferença entre os deltas das bebidas também não foi significativa (p=0,056). No período de recuperação, não foram encontradas diferenças significativas na glicemia entre as sessões. Também não foram encontradas diferenças significativas entre as sessões na freqüência cardíaca, taxa de percepção ao esforço, peso pré e pós-exercício e nos sintomas gastrointestinais. CONCLUSÃO: A ingestão de bebida contendo 8% e 10% de CHO preveniu uma redução significativa na glicemia induzida por uma hora de exercício contínuo em adolescentes com diabetes tipo 1.;During exercise, individuals with type 1 diabetes may need a greater content of carbohydrate (CHO) than that contained in sports drinks to maintain their blood glucose levels. PURPOSE: To examine blood glucose levels in type 1 diabetic adolescents during 60 min of cycling at 55-65% VO2max and 60 min of recovery in two situations: one with ingestion of CHO 8% drink and the other with a CHO 10% drink. METHODS: Sixteen adolescents (10 males and 6 females – 16,25 ± 2,65 yrs), with a well-controlled (HbA1c<7,31%) type 1 diabetes and no complications of the disease, cycled at 55-65% of their VO2max for 60 min on two separate days. Subjects ingested either a drink with 8% or 10% CHO (2,62 g and 3,28 g of fructose; and 5,38 g and 6,72 g of glucose in 100 ml, respectively) in each visit. The two drinks were similar in color and flavor. Drink intake was 5 ml·kg-1 15 min prior to exercise, and 2 ml·kg-1 every 15 min of exercise and offered in a randomized order and a double-blind design. RESULTS: After 60 min of cycling, the blood glucose level did not decrease significantly with 8% CHO (20,06 mg·dL-1) (p>0,05), though they mainteined their levels (-0,533 mg·dL-1) (p>0,05) when taking 10%CHO. Therefore, there was no significant difference (p=0,056) found between the two variations. In the recovery period, there were no significant differences in blood glucose level between trials. During exercise, no significant differences between trials were found in heart rate, rate of perceived exertion, weight pre and post exercise nor in gastrointestinal symptons. CONCLUSION: Ingestion of drinks containing either 8% or 10% CHO prevented the reduction of blood glucose levels induced by one hour of continuous exercise in adolescents with type 1 diabetes.|http://hdl.handle.net/10183/3937
A escola postural sob a perspectiva da educação somática : a reformulação de um programa de extensão na ESEF/UFRGS|2004|Open Access|Tese|Antropologia do corpo;Educação somática;Escola postural|por|Esta tese apresenta uma reflexão sobre pedagogias da postura que questiona a valorização de “corpos retos e corretos” presentes nas abordagens tradicionais da postura e propõe uma abordagem alternativa que, evitando modelos ideais de corpo e pretendendo proporcionar soluções viáveis às dificuldades posturais, valoriza o desenvolvimento da percepção cinestésica e o repensar dos contextos vivenciados. Essa reflexão foi formulada a partir de um diálogo com a Antropologia do corpo e da saúde e possibilitou que a autora argumentasse e justificasse a reformulação da Escola Postural da EsEF/UFRGS — de uma perspectiva biomecânica e cinesiológica sobre o corpo, para uma perspectiva da Educação Somática — e que analisasse o processo de implementação dessa reformulação. O estudo foi dividido em três partes: a primeira discute diferentes propostas pedagógicas sobre a postura, apresentando argumentos que justificam o interesse em desenvolver uma abordagem alternativa; a segunda apresenta o programa original de Escola Postural da EsEF/UFRGS e a sua reformulação com base na perspectiva da Educação Somática; a terceira, uma análise das falas dos alunos que participaram desse processo de reformulação e implementação. Foram realizadas, durante os 3 semestres (2002-2003) que durou o referido processo de reformulação e implementação da nova proposta, entrevistas semi-estruturadas (com 50 alunos) e observações-participantes (de 65 alunos), as quais compuseram o material empírico deste estudo. As reflexões tecidas nesta tese explicitam a viabilidade de uma educação alternativa da postura e o interesse de muitos sujeitos por uma abordagem que, deixando de lado a produção/construção de “corpos retos e corretos”, ensina a perceber e a repensar a postura.|http://hdl.handle.net/10183/3942
Parâmetros biomecânicos do nado crawl apresentados por nadadores e triatletas|2002|Open Access|Dissertação|Biomecânica;Natação|por|Os parâmetros biomecânicos do nado crawl: distância média percorrida por ciclo de braçadas (DC), freqüência média de ciclos (FC), velocidade média de na-do (VM) e ângulos médios de rolamento de corpo (RC) e parâmetros antropométri-cos: estatura, massa e envergadura de 16 nadadores competitivos (10 especialistas na prova de 50 m nado livre e 6 especialistas da prova de 1.500 m nado livre) e 8 tri-atletas foram mensurados em seis situações distintas de nado: 3 intensidades subjeti-vas específicas (aquecimento, 1.500 m e 50 m nado livre) com e sem respiração, a fim de se verificar e comparar o comportamento dessas variáveis nos três grupos em re-lação à variação da velocidade média de nado e em relação à presença ou ausência do movimento de respiração. Cada atleta realizou 6 repetições de 25 m nas condições já citadas, os quais foram gravados utilizando-se dois sistemas independentes de ví-deo, um para imagens frontais (uma haste de 0,70 m de PVC foi fixada às costas dos atletas para permitir a mensuração dos ângulos de rolamento de corpo) e outro para imagens laterais (uma fita reflexiva foi fixada ao punho direito dos atletas para per-mitir a mensuração de DC, FC e V).  Adotando-se um nível de significância de 0,05, nadadores de 50 m nado livre apresentaram maior estatura e envergadura apenas que triatletas. Em relação às variáveis biomecânicas, os nadadores de 50 m nado livre apresentaram maiores VM do que nadadores de 1.500 m e do que triatletas, com maiores DC e similares FC. O RC diminuiu com o aumento da VM apenas para o grupo de nadadores de 50 m. Os nadadores de 50 m nado livre apresentaram similar RC em relação a triatletas e maior RC do que nadadores de 1.500 m em apenas duas (intensidade de aquecimento e intensidade de prova de 1.500 m nado livre, ambas com respiração) das seis situações de nado. Foram encontradas correlações significa-tivas entre os parâmetros biomecânicos FC e DC nos três grupos, entre VM e RC e entre DC e RC apenas no grupo de nadadores de 50 m nado livre. Os parâmetros na-tropométricos não limitaram a performance tanto quanto às técnicas de nado; e incre-mentos na DC, em paralelo a RC equilibrado entre os dois lados, devem ser incenti-vados em nadadores e triatletas competitivos.|http://hdl.handle.net/10183/3965
O trabalho do enfermeiro em unidades de internação de um hospital geral da 14ª CRS do Rio Grande do Sul|2003|Open Access|Dissertação|Papel do profissional de enfermagem;Enfermagem na unidade de internação;Unidades de internação : Enfermagem : Papel profissional;Unidades de internação : Enfermagem : Trabalho|por|O objeto desta investigação é o trabalho do enfermeiro em unidades de internação de um hospital geral localizado na 14ª Coordenadoria Regional de Saúde do Estado do Rio Grande do Sul (14ª CRS). Têm-se como objetivos: conhecer as atividades realizadas pelos enfermeiros que atuam em unidades de internação de um hospital geral da 14ª CRS; verificar as especificidades existentes nesse contexto, enfatizando as condições de trabalho, a relação existente entre a enfermagem e os demais setores do hospital. Caracteriza-se como um estudo de natureza qualitativa, tipo estudo de caso. A coleta de dados deu-se através de consulta a documentos, observação livre por amostragem de tempo, e entrevista semi-estruturada. Utilizou-se a fundamentação da perspectiva dialética para a análise dos dados. Classificou-se o material empírico em estruturas de relevância, posteriormente, reunidas em cinco núcleos temáticos: a organização do trabalho do enfermeiro em unidades de internação; a multiplicidade das atividades realizadas pelo enfermeiro e os instrumentos de trabalho utilizados; interdependência e complementaridade no trabalho de enfermagem; as condições de trabalho nas unidades de internação; a realidade do trabalho nas unidades de internação sob a ótica do enfermeiro. Constatou-se que o enfermeiro articula o trabalho dos diferentes agentes, assume inúmeras atividades e auxilia no redirecionamento da assistência. Evidenciou-se que o trabalho em equipe dificilmente acontece de forma sincronizada. Existem relações de poder que interferem e influenciam na qualidade das inter-relações. Identificou-se que o trabalho do enfermeiro provê as condições necessárias para execução do trabalho dos diferentes agentes que fazem parte da equipe de saúde. Verificou-se que a implementação da assistência requer interdependência e complementaridade de diferentes saberes.|http://hdl.handle.net/10183/3972
A gestante adolescente e seu parceiro : características do relacionamento do casal e aceitação da gravidez|2002|Open Access|Dissertação|Gravidez na adolescência;Fatores etários;Comportamento sexual;Psicologia do adolescente;Assunção de riscos;Escolaridade;Relações interpessoais;Comportamento contraceptivo|por|Resumo não disponível.|http://hdl.handle.net/10183/3975
Fatores prognósticos em oclusões arteriais agudas dos membros inferiores : estudo prospectivo|2001|Open Access|Dissertação|Arteriopatias oclusivas;Trombose;Embolia;Fatores de risco;Prognóstico;Doenças vasculares periféricas;Amputação cirúrgica|por|Resumo não disponível.|http://hdl.handle.net/10183/3981
Abscesso pulmonar de aspiração : dados diagnósticos e resultados terapêuticos em 241 casos|2002|Open Access|Dissertação|Abscesso pulmonar|por|O abscesso de pulmão continua sendo hoje, em plena era dos antibióticos, um importante problema médico. O presente trabalho se propõe mostrar aspectos diagnósticos e terapêuticos da doença em uma série de pacientes coletada nos últimos 34 anos em um hospital universitário especializado em doenças pulmonares. No período de 1968 a 2002 foram reunidos e estudados 241 casos de abscesso pulmonar de aspiração - 199 em homens e 42 em mulheres, com média de idade de 41,3 anos. Em 69,0% dos pacientes esteve presente a ingestão de álcool e em 64,0% o hábito tabágico. Tosse, expectoração, febre e comprometimento do estado geral foram os achados clínicos mais freqüentes, encontrados na quase totalidade dos casos; 62,5% tinham dor torácica e 30,0% hipocratismo digital. Verificaram-se dentes em mau estado de conservação em 81,7 % dos pacientes, episódio de perda de consciência em 78,0% e presença de odor fétido em 66,0%. Em 85,5% das vezes as lesões localizaram-se em segmento posterior de lobo superior ou segmento superior de lobo inferior, 97,1% delas unilaterais, ocorrendo com igual freqüência tanto no pulmão direito como no esquerdo.  A maioria das lesões (66,0%) mediram entre 4,0 e 8,0 cm de diâmetro. Em 25 pacientes (10,4%) houve a associação de empiema pleural. Flora mista, indicativa da presença de germes anaeróbios, foi identificada em secreções broncopulmonares ou pleurais em 172 pacientes (71,4 %). Estreptococos e Gram negativos aeróbios foram também algumas vezes encontrados. Todos os pacientes foram inicialmente tratados com antibióticos (penicilina em 78,0% das vezes) e submetidos a sessões de drenagem postural. Em 51 (21,2%) acabou sendo necessário algum procedimento cirúrgico (24 drenagens de empiema, 21 ressecções pulmonares e 6 pneumostomias). Cura foi obtida em 231 pacientes (95,8%) e 10 (4,2%) foram ao óbito, estes em geral com grandes abscessos, três dos quais também com empiema.;Lung abscess is today – even after the advent of the antibiotics – an important medical problem. The aim of this work is to present diagnostic and therapeutic aspects of the subject in a group de patients studied in the last 34 years in a university hospital for pulmonary diseases. Between the years of 1968 and 2002 there were studied 241 patients with primary (anaerobic) lung abscess – 199 males, 42 females with a mean age of 41.3 yr. Alcohol abuse was reported by 69,0 % of the individuals and smoking by 64.0 % of them. Cough, expectoration, fever and poor clinical condition were present in almost all patients; thoracic pain in 62.5 % and clubbing in 30.0 %. Dental caries were seen in 81.7 %, episode of conscience loss were detected in 78.8% and foul smell in 66.0 %. The pulmonary lesions were situated in posterior segment of upper lobes or superior segment of lower lobes in 85.5 % of the cases – 96.6 % unilateral, occurring with same frequency at right or left side. Most of the lesions (66.0 %) had diameter between 4.0 and 8.0 cm. In 25 patients (10.4%) there were also pleural empyema.  Mixed bacterial flora, indicative of anaerobes, were identified in pulmonary or pleural secretions in 172 patients (71.4%). Aerobic streptococci and Gram negative microorganisms were also sometimes seen in sputum of these individuals. Every patient received both antibiotics (penicillin in 78.0 % of the times) and postural drainage as first or sole treatment. In 51 (21.2 %) of them was also need to perform some surgical procedure: drainage of empyema in 24, pulmonary resection in 21 and pneumostomy in 6. Cure was obtained in 231 patients (95.8 %) and 10 (4.1%) died (they had large lesions, three of them with a complicating empyema).|http://hdl.handle.net/10183/4027
Expressão gênica dos receptores toll-símele e sua relação com citocinas potencialmente envolvidas em lesão de reperfusão durante a fase inicial do transplante pulmonar em humanos|2003|Open Access|Tese|Ischemia;Lung;Cytokines;Immunity;Transplantation;Transplante de pulmão;Imunidade;Citocinas|por|Introdução: Imunidade inata é a primeira linha de defesa do hospedeiro contra microorganismos invasores, a qual é mediada por moléculas específicas que reconhecem patógenos, chamadas receptores toll-símile (TLRs). Os TLRs são também capazes de reconhecer ligantes endógenos, tais como conteúdos de células necróticas e proteínas de choque térmico (HSP), resultando na produção de citocinas e ativação do sistema imune adquirido. A função exata dos TLRs ainda é pouco entendida em transplante de órgãos. No entanto, tem sido sugerido que eles podem estar envolvidos na rejeição aguda ou crônica e atuar na resposta do enxerto a lesão por isquemia e reperfusão. Objetivo: Examinar as alterações na expressão gênica dos TLRs durante a fase inicial do transplante pulmonar em humanos e sua relação com citocinas potencialmente envolvidas na lesão por isquemia e reperfusão em transplante de órgãos. Métodos: Foram analisadas biópsias pulmonares de 14 pacientes submetidos a transplante pulmonar (LTx).  Estas amostras foram coletadas no final do período de isquemia fria (TIF, n=14), no final do período de isquemia quente (TIQ, n=13),1 hora (n=12) e 2 horas (n=8) após a reperfusão do enxerto. RNA total foi isolado a partir de tecido pulmonar e os níveis de RNA mensageiro (mRNA) dos TLRs (1-10) bem como citocinas (IL-8, IL-6, IL-10, IFN-γ, IL-1β) e proteína de choque térmico 70 (HSP70) foram medidos por reação em cadeia pela polimerase em tempo real. Resultados: Foi detectada a expressão de mRNA de todos TLRs em tecido pulmonar. Nas amostras no TIF, os níveis de mRNA dos TLRs apresentaram-se com diferentes expressões gênicas. Os níveis de expressão dos TLRs, com exceção para o TLR3, estavam altamente correlacionados entre si no TIF e com os níveis de mRNA de IFN-γ, IL-10 e IL-1β e menos significativamente com os níveis de IL-6 e IL-8. Houve diminuição dos níveis de mRNA na grande maioria dos TLRs após reperfusão, o que foi diferente para a maioria das citocinas e HSP70, que apresentaram tendência a aumentar após transplante.  A expressão gênica de TLR4 apresentou-se correlacionada com os níveis de IL-8 e IL-1β antes e após transplante (P<0.05). Pulmões de doadores que foram intubados por períodos acima de 72 horas (n=5) apresentaram níveis mais elevados de TLR2 e TLR10 (P<0.05). Conclusão: Pela primeira vez, foi demonstrado que a expressão dos TLRs altera-se durante o período de isquemia e reperfusão em transplante pulmonar em humanos. O tempo de intubação dos doadores pulmonares pode influenciar a expressão de receptores Toll-símile específicos. A correlação entre TLR4 e IL-8/IL-1β sugere que os TLRs pulmonares podem ter alguma função na resposta precoce do enxerto.;Introduction: Innate immunity is the first line of host defense against invading microorganisms, which is mediated by specific pathogen recognition molecules called Toll-like receptors (TLRs). TLRs can also recognize endogenous ligands, such as contents of necrotic cells and heat shock proteins (HSP), resulting in cytokine production and activation of adaptive immune system. The exact role of the Toll-like receptors and their signalling pathways is still poorly understood in organ transplantation. However, it is suggested that they may be involved in either chronic or acute organ rejection and may play a role in graft response to ischemia reperfusion injury. Objective: To examine the changes in gen expression of TLRs during the early phase of human lung transplantation and their relationship with cytokines potentially involved in ischemia reperfusion injury in organ transplantation. Methods: We analyzed lung biopsies from 14 patients submitted to lung transplantation (LTx). Biopsies were collected at the end of the cold ischemic time (CIT, n=14), end of warm ischemic time (WIT, n=13), and after 1h (n=12) and 2h (n=8) of reperfusion.  Total RNA was isolated from lung tissues, and messenger RNA (mRNA) levels of TLRs (TLR 1-10) as well as cytokines (IL-8, IL-6, IL-10, IFN-γ and IL-1β) and heat shock protein 70 (HSP70) were measured by quantitative real-time polymerase chain reaction. Results: We observed mRNA expression of all TLRs in lung tissue. In the CIT samples, TLR mRNAs levels were differentially expressed in donor samples. In the CIT samples, the expression levels of TLRs, except for TLR3, were highly correlated with each other and with mRNA levels of IFN-γ, IL-10 and IL-1β, and less significantly correlated with IL-6 and IL-8. After reperfusion, expression of almost all TLR mRNAs decreased to lower levels what was different for most of the cytokines and HSP70, which trended to increase after LTx. TLR4 gen expression was closely correlated with IL-8 and IL-1β levels prior to and after LTX (P<0.01). Lungs from donors who were intubated longer than 72 h (n=5) expressed higher levels of TLR2 and TLR10 (P<0.05). Conclusion: For the first time, we showed that the expression of TLRs is altered during ischemia-reperfusion period of human lung transplantation.  The donor length of intubation may influence the expression of specific TLRs. Correlation between TLR4 and IL-8/IL-1β suggests that pulmonary TLRs may play a role in early graft response.|http://hdl.handle.net/10183/4031
Refluxo gastroesofágico em crianças e adolescentes com asma persistente|2003|Open Access|Dissertação|Refluxo gastroesofágico;Criança;Adolescente;Asma|por|Resumo não disponível.|http://hdl.handle.net/10183/4032
O processo de obtenção do consentimento informado em situações de prática endoscópica e em atendimento clínico no Hospital de Clínicas de Porto Alegre|2003|Open Access|Tese|Endoscopia do sistema digestório;Cuidados médicos;Medicina interna;Gastroenterologia;Estudos transversais;Estudo comparativo;Consentimento livre e esclarecido|por|Resumo não disponível.|http://hdl.handle.net/10183/4034
