Título|Ano de Publicação|Tipo de Acesso|Tipo de Documento|Assuntos|Idioma|Descrição|Link de Acesso
Comportamento dos contaminantes nos solos e águas subterrâneas em depósito de resíduos do refino de petróleo - Borreiro - Na Refinaria Alberto Pasqualini, RS|2003|Open Access|Dissertação|Geoquímica;Petroleo : Refino : Resíduos contaminados;Águas subterrâneas;Rio Grande do Sul;Contaminação da água;Hidrocarbonetos|por|Resíduos do refino de petróleo dispostos no meio ambiente representam fontes de contaminação por metais pesados e hidrocarbonetos para solos, subsolos, águas superficiais e subterrâneas. O presente estudo foi realizado na área designada Borreiro da Refinaria Alberto Pasqualini, RS – REFAP, onde nas décadas de ‘70 e ‘80 foram depositados resíduos do refino de petróleo (borra) intercalados com camadas de aterros em volume total da ordem de 100.500 m3. O uso da área cessou há cerca de 20 anos, estando os materiais, desde então sujeitos aos mecanismos de atenuação natural. É objetivo do trabalho avaliar a situação da área, relacionando e descrevendo as interações dos sedimentos e das águas subterrâneas com os contaminantes. Para caracterização geológica e hidrogeológica da área foram realizadas 35 sondagens e construídos 6 poços de monitoramento com profundidades de 5 a 7 metros. Visando avaliar a contaminação do meio ambiente pela disposição de borra, foram amostrados os materiais do depósito, bem como os sedimentos cenozóicos que constituem a base do depósito, formada dominantemente por areia fina siltico-argilosa. Também foram coletadas, amostras de águas subterrâneas do aqüífero freático que juntamente com os sedimentos foram analisadas por Espectrofotometria de Absorção Atômica e por Cromatografia Gasosa.  Para caracterização da distribuição espacial e análise da mobilidade dos componentes da borra, foram construídos mapas de isoteores e perfis verticais das sondagens, comparando textura dominante e profundidade de cada amostra com seu conteúdo de contaminante. Foram realizados testes de lixiviação e de solubilização para avaliar a relação dos contaminantes com os materiais, permitindo classificar as amostras de acordo com a NBR-10.004, determinando, assim as zonas mais impactadas da área. A caracterização geológica e hidrogeológica serviu de base de dados para a apresentação da dispersão dos contaminantes no depósito, nos sedimentos cenozóicos e no aqüífero freático. Foi definida a dispersão dos contaminantes orgânicos nas fases, livre, adsorvida, residual, gasosa e dissolvida bem como a distribuição dos metais na superfície, no subsolo e nas águas subterrâneas.|http://hdl.handle.net/10183/2854
Usando bases de dados relacionais para geração semi-automática de ontologias destinadas à extração de dados|2003|Open Access|Dissertação|Armazenamento : Dados;Recuperacao : Informacao;Extracao : Dados;Extração semântica;Ontologias|por|Extração de dados é o processo utilizado para obter e estruturar informações disponibilizaadas em documentos semi-estruturados (ex.: páginas da Web). A importâmncia da extrtação de dados vem do fato que, uma vez extraídos, os dados podem ser armazenados e manipulados em uma forma estruturada. Dentre as abordagens existentes para extração de dados, existe a abordagem de extração baseada em ontologias. Nesta abordagem, ontologias são preciamente criadas para descrever um domínio de interesse, gerando um modelo conceitual enriquecido com informações necessárias para extração de dados das fontes semi-estruturadas. A ontologia é utilizada como guia ara um programa (¨parser¨) que executa a extração de dados dos documentos ou páginas fornecidos como enetrada. Oprocesso de criação da ontologia não é uma tarefa trtivial e requer um cuidado trabalho ee análise dos documentos ou páginas fontes dos dados. Este trabalho é feito manualmente por usuários especialistas no domínio de interesse da ontologia. Entretanto, em algumas situações os dados que se desejam extrair estão modelados em bancos de dados relacionais. Neste caso, o modelo realcional do banco de dados por ser utilizado para constrtução do modelo conceitual na ontologia.  As instâncias dos dados armazenados neste mesmo banco podem ajudar a gerar as informações sobre conteúdo e formato dos dados a serem extraídos. Estas informações sobre conteúdo e formato de dados, na ontologia, são representadas por expressões regulares e estão inseridas nos chamados ""data frames"". O objetivo deste trabalho é apresentar um método para criação semi-automática de ontologias de extração a partir das informações em um banco de dados já existente. O processo é baseado na engenharia reversa do modelo relacional para o modelo conceitual da ontologia combinada com a análise das instâncias dos dados para geração das expressões regulares nos ""data frames"".|http://hdl.handle.net/10183/2857
Terraços da margem leste da Laguna dos Patos, Litoral Médio do Rio Grande do Sul: estratigrafia e evolução holocênica|1999|Open Access|Dissertação|Geologia marinha;Estratigrafia;Terraços lagunares;Litoral, Região (RS)|por|O presente trabalho discute os terraços lagunares da margem leste da Laguna dos Patos, localizados próximo à cidade de Mostardas. Através desse estudo é apresentado um novo modelo evolutivo para os últimos 5.000 anos no Litoral Médio do Rio Grande do Sul. Novas ferramentas foram utilizadas pela primeira vez no estudo da planície costeira do Rio Grande do Sul. Com respeito a aquisição dos dados de subsuperfície foi utilizado com êxito um GPR (Ground Penetretion Radar). Na análise e interpretação dos dados foi feita uma tentativa de aplicação da estratigrafia de seqüências. Através do uso de um scanner foram elaborados perfis dos testemunhos de sondagem, identificando aspectos distintos na composição e porosidade de diferentes litologias. Outras ferramentas utilizadas constam de sensoriamento remoto, nivelamento altimétrico e batimétrico, vibracore e datação radiométrica. Dessa forma, foram definidas três feições de terraceamento lagunar de idade holocênica na área de estudo, cada uma relacionada a um nível lagunar distinto. Através dos dados obtidos em subsuperfície foi possível traçar um esboço cronoestratigráfico, bem como uma curva de variação relativa do nível lagunar para a região. Também, como resultado dos dados geológicos de superfície, associados a novas interpretações baseadas em fotografias aéreas e imagens de satélite, foi elaborado um mapa geológico atualizado.;The present work discusses the wave-cut terraces of the eastern margin of the Patos Lagoon, located close to the city of Mostardas. Through this study a new evolutionary model is presented for the last 5.000 years of the central coast of Rio Grande do Sul. New tools were used for the first time on studies of Rio Grande do Sul Coastal Plain. Regarding acquisition of subsurface data a Ground Penetration Radar (GPR) was successfully used. Sequence stratigraphy was tentatively used for analysis and data interpretation. By the use of a scanner core logs were constructed showing distinct aspects of composition and porosity of different lithologies. Other tools used were remote sensing, altimetrical and bathimetric leveling, vibracore and radiometric dating. By this way, three wave-cut terraces of Holocene age were well defined in the study area, each one related to a different lagoonal level. Through subsurface data it was possible to construct a cronostratigraphic sketch as well as a relative curve of lagoonal level variation for the area. Also, as a result of geological surface data plus new interpretations based on aerial photos and satellite images an updated geological map was elaborated.|http://hdl.handle.net/10183/2865
Mixed-signal analog-digital circuits design on the pre-diffused digital array using trapezoidal association of transistors|2001|Open Access|Tese|VLSI;CMOS analog design;Physical implementation;SOT array;TAT transistors;Analog cells;Sigma-Delta converters;Microeletrônica|eng|The mixed-signal and analog design on a pre-diffused array is a challenging task, given that the digital array is a linear matrix arrangement of minimum-length transistors. To surmount this drawback a specific discipline for designing analog circuits over such array is required. An important novel technique proposed is the use of TAT (Trapezoidal Associations of Transistors) composite transistors on the semi-custom Sea-Of-Transistors (SOT) array. The analysis and advantages of TAT arrangement are extensively analyzed and demonstrated, with simulation and measurement comparisons to equivalent single transistors. Basic analog cells were also designed as well in full-custom and TAT versions in 1.0mm and 0.5mm digital CMOS technologies. Most of the circuits were prototyped in full-custom and TAT-based on pre-diffused SOT arrays. An innovative demonstration of the TAT technique is shown with the design and implementation of a mixed-signal analog system, i. e., a fully differential 2nd order Sigma-Delta Analog-to-Digital (A/D) modulator, fabricated in both full-custom and SOT array methodologies in 0.5mm CMOS technology from MOSIS foundry.  Three test-chips were designed and fabricated in 0.5mm. Two of them are IC chips containing the full-custom and SOT array versions of a 2nd-Order Sigma-Delta A/D modulator. The third IC contains a transistors-structure (TAT and single) and analog cells placed side-by-side, block components (Comparator and Folded-cascode OTA) of the Sigma-Delta modulator.|http://hdl.handle.net/10183/2884
Um Modelo de simulação de processos de software baseado em conhecimento para o ambiente PROSOFT|2001|Open Access|Dissertação|Engenharia de software;Simulacao : Software;Sistemas baseados : Conhecimento;Prosoft;Sistemas multiagentes|por|Construção de software com qualidade tem motivado diversas pesquisas na área de Engenharia de Software. Problemas como a grande complexidade requerida pelas aplicações atuais e a necessidade de gerenciamento de um número cada vez maior de pessoas envolvidas em projetos são obstáculos para serem transpostos. Trabalhos relacionados a tecnologia de processos de software aparecem como uma proposta para se obter maior controle das atividades realizadas com o intuito de se obter maior qualidade. A simulação de processos de software, através da representação dos passos definidos em um modelo, tem sido utilizada no auxílio a gerentes de projetos de sistemas para fornecer-lhes informações preciosas sobre o desenvolvimento de um sistema especificado. A representação de conhecimento a respeito das características relacionadas a um ambiente de desenvolvimento ajuda na obtenção de simulações mais realísticas. A partir do modelo, o simulador obtém uma descrição do ambiente em que deve atuar, baseado no conhecimento que se tem a respeito do ambiente. Esse trabalho apresenta um modelo de simulação de processos de software baseado em conhecimento para ser inserido em um ambiente de engenharia de processos de software.  A função do modelo é simular um processo de software instanciado, procurando detectar inconsistências no mesmo que possam gerar problemas durante a sua execução, como aumento de custos e comprometimento da qualidade do(s) produto(s) obtido(s). Após a simulação o projetista pode constatar a necessidade de se refazer o modelo, ajustar parâmetros ou executar o processo de software. O objetivo da simulação, nesse trabalho, é auxiliar as pessoas responsáveis por um ambiente de desenvolvimento a obter modelos de processos validados. O modelo de simulação foi definido para ser utilizado no ambiente PROSOFT, que é um ambiente de desenvolvimento que permite a integração de novas ferramentas para desenvolvimento de software. O ambiente PROSOFT vem recebendo propostas de extensão que tem contribuído para o seu aprimoramento, fornecendo para seus usuários uma quantidade cada vez maior de ferramentas de auxílio a construção de artefatos de software. As propostas mais recentes foram um modelo para construção de sistemas especialistas, a definição de um ambiente cooperativo e um gerenciador de processos de software. ATOs algébricos (construções do PROSOFT) são utilizados para especificar formalmente o modelo de simulação definido neste trabalho. A validação é realizada através de um modelo em UML (Unified Method Language) que foi utilizado como base para a construção de um programa implementado usando a linguagem Java. Isso ocorre porque a ferramenta do PROSOFT (implementada em Java) que seria utilizada para validar as especificações algébricas ainda não está finalizada.|http://hdl.handle.net/10183/2885
Estimativas do erro nas aproximações de Galerkin para as equações de Navier-Stokes|2002|Open Access|Dissertação|Estimativas de erro;Aproximações de Galerkin;Equações de Navier-Stokes|por|Neste trabalho são provadas algumas estimativas de erro em espaços para as aproximações de Galerkin para a solução do sistema de equações de Navier-Stokes. Mostra-se que o erro decresce em proporção inversa aos autovalores do operador de Stokes.|http://hdl.handle.net/10183/2916
Reconhecimento de voz para comandos de direcionamento por meio de redes neurais|2000|Open Access|Dissertação|Reconhecimento : Padroes;Processamento : Sinais;Processamento : Voz;Reconhecimento : Fala;Redes neurais|por|Este trabalho relata o desenvolvimento de uma aplicação capaz de reconhecer um vocabulário restrito de comandos de direcionamento pronunciados de forma isolada e independentes do locutor. Os métodos utilizados para efetivar o reconhecimento foram: técnicas clássicas de processamento de sinais e redes neurais artificiais. No processamento de sinais visou-se o pré-processamento das amostras para obtenção dos coeficientes cepstrais. Enquanto que para o treinamento e classificação foram utilizadas duas redes neurais distintas, as redes: Backpropagation e Fuzzy ARTMAP. Diversas amostras foram coletadas de diferentes usuários no sentido de compor um banco de dados flexível para o aprendizado das redes neurais, que garantisse uma representação satisfatória da grande variabilidade que apresentam as pronúncias entre as vozes dos usuários. Com a aplicação de tais técnicas, o reconhecimento demostrou-se eficaz, distinguindo cada um dos comandos com bons índices de acerto, uma vez que o sistema é independente do locutor.|http://hdl.handle.net/10183/2947
Filmes finos dielétricos para a tecnologia do silício : processamento térmico e caracterização|2003|Open Access|Tese|Filmes finos dieletricos;Silício;Alumínio;Zircônia;Óxidos;Tratamento térmico;Mosfet;Difração de raios X;Microscopia de força atômica;Difusão;Feixes de íons;Deposicao de filmes finos|por|O rápido avanço tecnológico coloca a tecnologia do Si diante de um grande desafio: substituir o dielétrico de porta utilizado por mais de 40 anos em dispositivos MOSFET (transistor de efeito de campo metal-óxido-semicondutor), o óxido de silício (SiO2), por um material alternativo com maior constante dielétrica. Nesse contexto, vários materiais têm sido investigados. Nesta tese concentramos nossa atenção em três candidatos: o óxido de alumínio (Al2O3), o silicato de zircônio (ZrSixOy) e o aluminato de zircônio (ZrAlxOy). Nossos resultados experimentais baseiam-se em técnicas de análise com feixes de íons ou raios-X e de microscopia de força atômica. No caso do Al2O3, investigamos a difusão e reação de oxigênio através de filmes relativamente espessos (35 nm) quando submetidos a tratamento térmico em atmosfera oxidante, e os efeitos que esses processos provocam em filmes finos (6,5 nm) de Al2O3 depositados sobre uma estrutura SiO2/Si. Observamos que o processo de difusão-reação em filmes de Al2O3 é diferente do observado em filmes de SiO2: no primeiro caso, oxigênio difunde e incorpora-se em todo o volume do filme, enquanto que em filmes de SiO2, oxigênio difunde através do filme, sem incorporar-se em seu volume, em direção à interface SiO2/Si, onde reage.  Além disso, quando oxigênio atinge a interface Al2O3/Si e reage com o Si, além da formação de SiO2, parte do Si migra em direção ao Al2O3, deslocando parte dos átomos de Al e de O. Modelos baseados em difusão e reação foram capazes de descrever qualitativamente os resultados experimentais em ambos os casos. A deposição de filmes de Al2O3 sobre Si por deposição química de camada atômica a partir de vapor também foi investigada, e uma nova rotina de deposição baseada em préexposição dos substratos de Si ao precursor de Al foi proposta. As estruturas ZrSixOy/Si e ZrAlxOy/Si (ligas pseudobinárias (ZrO2)z(SiO2)1-z e (ZrO2)z(Al2O3)1-z depositadas sobre Si) foram submetidas a tratamentos térmicos em oxigênio ou vácuo com o objetivo de investigar possíveis instabilidades. Os tratamentos térmicos não provocaram instabilidades na distribuição de Zr, mas migração e incorporação de Si no filme dielétrico foram observadas durante os dois tratamentos para ambos os materiais.|http://hdl.handle.net/10183/2963
Implementação do protocolo TCP/IP para sistemas de intrumentação|2002|Open Access|Dissertação|Redes : Computadores;Tcp/ip;FPGA;Automação industrial|por|Baseado na tecnologia de interligação de redes, este trabalho apresenta uma proposta de conexão de dois sistemas com processamento próprio com o intuito de troca de informações, utilizando a pilha de protocolos TCP/IP. Este sistema será empregado em ambientes de controle industrial, permitindo o envio de informações do servidor de dados para o cliente. Os dados são constituídos de leituras feitas em equipamentos de campo, apresentando ao cliente remoto, medições dos mais diversos tipos. Por outro lado, o cliente poderá enviar comandos aos equipamentos de campo visando o telecontrole. Como ponto de partida para a elaboração do trabalho prático, foi utilizado o ambiente de controle do sistema de potência da companhia energética do estado do Rio Grande do Sul (CEEE). Um microcomputador com um browser acessa, através de uma rede local, os equipamentos controlados, que poderão ser qualquer tipo de equipamento de campo empregado em subestações de energia elétrica, como disjuntores, transformadores ou chaves.  Para permitir o acesso remoto de tais equipamentos, foi elaborado um servidor de dados constituído de um controlador de rede do tipo Ethernet e um microcontrolador de aplicação específica que se encarrega do processamento da pilha de protocolos. O controlador Ethernet utilizado é um circuito integrado dedicado comercial, que executa o tratamento dos sinais de nível físico e de enlace de dados conforme o padrão IEEE 802.2. O processador TCP/IP, enfoque principal deste trabalho, foi elaborado através da linguagem de programação C, e a seguir traduzido para o Java, que é o ponto de partida para a ferramenta SASHIMI, de geração da descrição em VHDL do microcontrolador de aplicação específica utilizado. O processador TCP/IP encarrega-se da aquisição de dados do equipamento de campo, do processamento da pilha de protocolos TCP/IP, e do gerenciamento do controlador Ethernet. A partir desta descrição VHDL, foi sintetizado o hardware do microcontrolador em um FPGA, que juntamente com o software aplicativo, também fornecido pela ferramenta utilizada, desempenha o papel de processador TCP/IP para o sistema proposto. Neste ambiente, então, o cliente localizado no centro de operação, acessa através de um browser o equipamento de campo, visando obter suas medições, bem como enviar comandos, destacando o aspecto bidirecional para a troca de dados e a facilidade de conexão de dois sistemas heterogêneos. Este sistema pretende apresentar baixo custo de aquisição e de instalação, facilidade de interconexão local ou remota e transparência ao usuário final.|http://hdl.handle.net/10183/2966
Desenvolvimento de sistemas tempo-real usando orientação a objetos : estudo sobre o mapeamento de especificações para linguagens de programação|2002|Open Access|Dissertação|Sistemas : Tempo real;Orientacao : Objetos|por|Este trabalho realiza um estudo sobre a criação de sistemas tempo-real usando orientação a objetos, com enfoque no mapeamento de especificações para linguagens de programação. O paradigma de orientação a objetos tem sido usado nas diferentes fases relacionadas com o desenvolvimento de sistemas tempo-real, variando desde a modelagem até o ambiente de programação e execução, mas atualmente estas iniciativas ainda focam etapas isoladas do ciclo de desenvolvimento. O objetivo deste trabalho é o de preencher esta lacuna, propondo um mapeamento entre uma metodologia ou ferramenta de análise e projeto de sistemas tempo-real orientados a objetos e uma linguagem ou ambiente de desenvolvimento baseado no paradigma de orientação a objetos que possua suporte para atender às restrições temporais especificadas. O mapeamento proposto foi desenvolvido utilizando estudos de caso clássicos em aplicações tempo-real que foram baseados em dois recentes padrões. O primeiro é o emergente padrão Real-Time UML, que visa realizar a especificação de requisitos temporais utilizando diagramas UML com extensões que os representem. O outro padrão é o Real-Time Specification for Java, que consiste de uma interface de programação (API) para desenvolvimento de aplicações tempo-real com a linguagem Java. O relacionamento entre stereotypes e tags usados para representar restrições temporais em diagramas UML e o código Java correspondente é explicado e um sumário da estratégia de mapeamento é discutido.|http://hdl.handle.net/10183/2969
O método de Perron : aplicações e extensões|2000|Open Access|Dissertação|Equações diferenciais parciais : Método de Perron : Operador diferencial Q : Extensão geométrica|por|Nesta dissertação apresentamos e desenvolvemos o Método de Perron, fazendo uma aplicação ao ploblema de Dirichlet para a equação das superfícies de curvatura média constante em R3. Apresentamos também uma extensão deste método dentro de EDP's e, por fim, obtemos uma extensão geométrica que se aplica a superfícies ao invés de gráficos. Comentamos a aplicação deste método geométrico á existência de superfícies mínimas tendo como bordo duas curvas convexas em planos paralelos do R3.;In this work we explain Perron's method and obtain an application of it to the Dirichlet Problem for the constant mean curvature surface equation in R3. We also obtain an extension of this method within the P.D.E theory and, finally, we obtain a geometric extension which applies to surfaces instead of graphs. This geometric extension can be used to prove the existence of a minimal compact surface having as boundary two convex curves in palallel plane of R3. We discuss this result at the final part of the work.|http://hdl.handle.net/10183/2984
ProTool : uma ferramenta de prototipação de software para o ambiente PROSOFT|2003|Open Access|Dissertação|Engenharia : Software;Prototipacao : Engenharia : Software;Especificacao algebrica;Prosoft|por|Dentre as principais áreas que constituem a Ciência da Computação, uma das que mais influenciam o mundo atual é a Engenharia de Software, envolvida nos aspectos científicos e tecnológicos do desenvolvimento de software. No desenvolvimento de software, a fase de especificação dos requisitos é uma das mais importantes, visto que erros não detectados nesta são propagados para as fases posteriores. Quanto mais avançado estiver o desenvolvimento, mais caro custa reparar um erro introduzido nas fases iniciais, pois isto envolve reconsiderar vários estágios do desenvolvimento. A prototipação permite que os requisitos do software sejam validados logo no início do desenvolvimento, evitando assim a propagação de erros. Paralelamente, a utilização de métodos formais visa revelar inconsistências, ambigüidades e falhas na especificação do software, que podem caso contrário, não serem detectadas. Usar a prototipação de software juntamente com uma notação formal enfatiza a especificação do problema e expõe o usuário a um sistema “operante” o mais rápido possível, de modo que usuários e desenvolvedores possam executar e validar as especificações dos requisitos funcionais.  O objetivo principal deste trabalho é instanciar uma técnica da área de Prototipação de Software que capacite o engenheiro de software gerar automaticamente protótipos executáveis a partir de especificações formais de tipos abstratos de dados, na notação PROSOFT-algébrico, visando a validação dos requisitos funcionais logo no início do desenvolvimento do software. Para tanto foi proposto um mapeamento da linguagem PROSOFT-algébrico para OBJ. Como OBJ possui um eficiente sistema de reescrita de termos implementado, a utilização deste propicia a prototipação de tipos abstratos de dados, especificados em PROSOFT-algébrico. Os componentes envolvidos na definição deste trabalho, assim como o mapeamento entre as linguagens, foram especificados algebricamente e implementados no ambiente de desenvolvimento de software PROSOFT. A implementação serviu para validar o mapeamento proposto através de dois estudos de caso. Por fim, são apresentadas as conclusões alcançadas e as atividades adicionais vislumbradas a partir do trabalho proposto.|http://hdl.handle.net/10183/2985
Modelo de metadados para armazenamento e recuperação de imagens estáticas no formato DICOM|2002|Open Access|Dissertação|Informática médica;Armazenamento : Imagem;Recuperacao : Imagem;Recuperação : Informação visual|por|Em linhas gerais, este trabalho aborda os temas de armazenamento de grandes volumes de imagens no formato DICOM, e a recuperação das mesmas com base em informações associadas a estas imagens (metadados independentes do conteúdo), informações obtidas na fase da interpretação das imagens (metadados descritivos de conteúdo), ou usando informações visuais que foram anotadas nas imagens ou extraídas das mesmas, por médicos especialistas em imagens médicas (metadados dependentes do conteúdo). Este trabalho foi desenvolvido com o propósito de elaborar uma modelagem conceitual que permita a descrição dos dados relevantes de imagens no formato DICOM, de maneira a facilitar a recuperação das mesmas posteriormente. As classes pertencentes ao modelo conceitual, decorrentes dessa modelagem, viabilizam a documentação de imagens médicas estáticas no formato DICOM. Visando o armazenamento de um grande volume de imagens médicas por um longo período de tempo, e considerando o desenvolvimento de uma solução economicamente viável para as instituições que provêm diagnóstico médico por imagens, o modelo propõe o armazenamento das imagens em um ambiente separado do banco de dados. Portanto, este trabalho apresenta uma solução que gerencia a localização das imagens em mídias on-line, near-line e off-line.  Este gerenciamento mantém o banco de dados atualizado quanto à localização atual das imagens, mantém as imagens armazenadas e distribuídas em mídias conforme a disponibilidade dos recursos físicos de armazenamento, e auxilia na recuperação das imagens. Este modelo serviu como base para a implementação de um sistema protótipo que possibilita a descrição e a recuperação de imagens DICOM. Os resultados obtidos através da implementação do sistema protótipo, em termos de armazenamento, recuperação e gerenciamento da localização das imagens nos diferentes ambientes (online, near-line e off-line), são apresentados e discutidos.|http://hdl.handle.net/10183/2987
Uma Proposta de arquitetura para editores diagramáticos com funcionalidade de execução|2002|Open Access|Dissertação|Engenharia : Software;Editor diagramatico;Case|por|Editores diagramáticos possuem aplicabilidade em diferentes áreas da computação, dentre elas ferramentas CASE, editores gráficos, CAD para circuitos eletrônicos, etc. Uma subclasse desse tipo de editores adiciona a funcionalidade de execução aos diagramas manipulados, permitindo ao usuário executar um diagrama através de técnicas de animação. Esta característica, por sua vez, acarreta na inserção de novos problemas para o projetista de software, sendo o principal deles o reuso independente das funcionalidades de edição e de execução de editores construídos. Com vistas a minimizar este problema este trabalho apresenta uma arquitetura que combina uma estrutura de componentes interconectáveis descrita por meio de BML com um mecanismo de interpretação de scripts como uma alternativa para construção de editores de diagramas com funcionalidade de execução.|http://hdl.handle.net/10183/2988
Estimação em classes de processos estocásticos com decaimento hiperbólico da função de autocorrelação|2002|Open Access|Tese|Processos estocásticos;Função de autocorrelação;Decaimento polinomial;Análise de séries temporais;Processos ARFIRMA|por|Neste trabalho analisamos processos estocásticos com decaimento polinomial (também chamado hiperbólico) da função de autocorrelação. Nosso estudo tem enfoque nas classes dos Processos ARFIMA e dos Processos obtidos à partir de iterações da transformação de Manneville-Pomeau. Os objetivos principais são comparar diversos métodos de estimação para o parâmetro fracionário do processo ARFIMA, nas situações de estacionariedade e não estacionariedade e, além disso, obter resultados similares para o parâmetro do processo de Manneville-Pomeau. Entre os diversos métodos de estimação para os parâmetros destes dois processos destacamos aquele baseado na teoria de wavelets por ser aquele que teve o melhor desempenho.;In this work we analyze stochastic processes with polynomial (also called hyperbolic) decay of the autocorrelation function. We emphasize the class of ARFIMA processes and the one obtained from the Manneville-Pomeau iterated function processes. The main goal is to compare different estimation methods for the fractional parameter in ARFIMA process, for both stationary and non-stationary case and, moreover, to get similar results for the parameter in the Manneville-Pomeau process. Among all estimation methods for the parameters of these two processes we stress the one based on the wavelet theory since this had the best performaance.|http://hdl.handle.net/10183/3031
Síntese e enriquecimento enantiomérico via catálise enzimática do sistema 5-bromo-12-oxa-pentaciclo[6.2.16,9.12,7.12,10]dodeca-4-eno-3-endo-ol e derivados. RMN de 1H e 13C: correlação de parâmetros teóricos e experimentais|2003|Open Access|Tese|Policiclicos : Sintese;Síntese orgânica|por|Partindo de ciclopentadieno, ciclohexadieno, p-benzoquinona e 2,5-dibromo-pbenzoquinona, os adutos 1, 5, 30 e 31 foram sintetizados. Os adutos 1, 5 e 30 foram utilizados como produtos de partida para a síntese de 13 (treze) novos compostos, em sua maioria com potenciais características para apresentarem atividade biológica inibidora de glicosidases e reguladora da liberação de Insulina no sangue. O aduto 31 é inédito na literatura até o momento. Cinco novas propostas de mecanismos são apresentadas. Os álcoois racêmicos 6 e 29 foram submetidos a reações de transesterificação catalisadas por lipase de Pseudomonas cepacia em diferentes preparações e seus enantiômeros separados com enantiosseletividade (E) maior que 100 em todos os casos. Este processo resultou, também, na obtenção dos respectivos acetatos 43 e 44 enantiomericamente puros e com excelentes rendimentos químicos. Os compostos 6, 29 e 34 depois de terem suas estruturas moleculares resolvidas através dos métodos espectroscópicos de rotina, tiveram suas estruturas moleculares calculadas pelo método ab initio e por Funcionais de Densidade. As geometrias otimizadas foram submetidas ao método GIAO para o cálculo dos tensores de blindagem magnética isotrópica. Estes cálculos mostraram-se eficazes na descrição dos deslocamentos químicos da maioria dos átomos, incluindo os dos anéis ciclopropanos presentes nas estruturas moleculares de cada composto. Algumas dificuldades foram encontradas para a descrição do sistema vinílico halogenado dos álcoois 6 e 29. Foram utilizadas moléculas modelo para verificar a extensão de tais dificuldades.|http://hdl.handle.net/10183/3051
