Título|Ano de Publicação|Tipo de Acesso|Tipo de Documento|Assuntos|Idioma|Descrição|Link de Acesso
Eficiência de uso da radiação fotossinteticamente ativa pelo tomateiro cultivado em diferentes ambientes|2002|Open Access|Tese|Tomate;Pratica cultural;Radiação solar;Fotossíntese;Eficiência|por|A produção de biomassa pelas culturas está relacionada à quantidade de radiação fotossinteticamente ativa (RFA) interceptada e absorvida pelas folhas, bem como à eficiência com que estas convertem a energia radiante em energia química, através da fotossíntese. Esta capacidade de conversão é considerada como sendo a eficiência de uso da RFA. Com o objetivo de avaliar a eficiência de uso da RFA do tomateiro, cultivado em diferentes ambientes, foram conduzidos experimentos em estufa plástica com tela lateral anti-insetos (CT), em estufa plástica sem tela (ST) e a céu aberto (Fora). Os trabalhos foram executados em duas épocas (primavera-verão e verão-outono), no ano agrícola de 1999/2000, no Centro de Pesquisa Veterinária Desidério Finamor - FEPAGRO, em Eldorado do Sul, RS. Foram feitas medições de matéria seca aérea e índice de área foliar (IAF) ao longo dos dois ciclos. Os fluxos de RFA incidente e transmitida foram registrados a cada 30 minutos. No conjunto de todos os dados o coeficiente de extinção da cultura foi de 0,57.  A fração absorvida de RFA, em relação à RFA interceptada, foi de 0,90. O ambiente CT teve menos RFA incidente, mas proporcionou maior eficiência de uso de RFA (0,44 e 0,60 g de MS mol-1 de RFA nos primeiro e segundo ciclos, respectivamente). No ambiente Fora, com mais RFA incidente, houve menor eficiência de uso da RFA (0,30 e 0,32 g mol-1 de RFA nos primeiro e segundo ciclos, respectivamente), enquanto que o ambiente ST permitiu valores intermediários de eficiência de uso da RFA (0,45 e 0,53 g mol-1 de RFAint). A maior eficiência de uso da RFA, no interior de estufa, esteve associada ao maior IAF e à maior produção de biomassa da cultura.|http://hdl.handle.net/10183/1560
Genética e mapeamento molecular da resistência parcial à ferrugem da folha da aveia (Avena sativa L.)|2002|Open Access|Tese|Aveia;Melhoramento genético vegetal;Variedade resistente;Ferrugem alaranjada;Marcador molecular|por|A ferrugem da folha é a moléstia de maior importância econômica para a cultura da aveia e a resistência qualitativa, geralmente utilizada para o seu controle, apresenta pouca durabilidade. A utilização de resistência parcial, caracterizada pelo progresso lento da moléstia, tem sido reconhecida como alternativa para obtenção de genótipos com resistência mais durável. Os objetivos deste trabalho foram determinar o progresso da ferrugem, o controle genético da resistência, e identificar marcadores moleculares associados a essa resistência, em várias gerações e anos. Populações F2, F3, F4, F5 e F6 do cruzamento UFRGS7/UFRGS910906 (sucetível/parcialmente resistente) (1998, 1999 e 2000) e F2 do cruzamento UFRGS7/UFRGS922003 (1998), foram avaliadas a campo quanto à porcentagem de área foliar infectada, para determinar a área sob a curva do progresso da doença (ASCPD). Mapeamento molecular, com marcadores AFLP (amplified fragment length polymorphism), foi realizado em F2 e F6, do primeiro cruzamento, identificando marcadores associados à resistência quantitativa (“quantitative resistance loci” ou QRLs). Resultados de três anos evidenciaram alta influência do ambiente na expressão da resistência, apresentando, entretanto, variabilidade genética para resistência parcial nas populações segregantes. A distribuição de freqüências do caráter ASCPD nas linhas recombinantes F5 e F6 foi contínua, indicando a presença de vários genes de pequeno efeito em seu controle. Estimativas de herdabilidade variaram de moderada a alta. O mapa molecular F2 foi construído com 250 marcadores, em 37 grupos de ligação, e o mapa F6 com 86 marcadores em 17 grupos de ligação. Cinco QRLs foram identificados na F2 e três na F6. O QRL identificado na F6, pelo marcador PaaMtt340 apresentou consistência em dois ambientes.|http://hdl.handle.net/10183/1561
Identificação de genes de resistência à brusone (Magnaporthe grisea) em cultivares de arroz (Oryza sativa) utilizando marcadores moleculares|2002|Open Access|Dissertação|Brusone;Doença de planta;Arroz;Marcador molecular;Gene;Variedade resistente|por|A brusone, causada por Magnaporthe grisea, é a doença mais importante do arroz. Uma vez que, o uso de cultivares resistentes é o método mais efetivo para o controle da doença, a pesquisa visa a identificação de novos genes que confiram resistência mais durável. O objetivo deste trabalho foi a identificação de cultivares que contenham os genes de resistência Pi-1, Pi-2 e Pi-11 utilizando marcadores moleculares. RG64, um marcador RFLP baseado em PCR, foi utilizado para verificar a presença do gene Pi-2 em 250 cultivares de arroz. Trinta e três cultivares apresentaram o mesmo perfil eletroforético da linha-quaseisogênica (NIL) C101A51, que contém o gene Pi-2. Verificou-se que 28 cultivares foram resistentes aos isolados inoculados, indicando que RG64 possui alta eficiência para a seleção de cultivares que contêm o gene Pi-2. Três marcadores microssatélites (RM) foram utilizados para verificar a presença do gene Pi-1 em 104 cultivares de arroz. Trinta cultivares, analisadas com RM254, apresentaram o mesmo perfil da NIL C104LAC, que contém o gene Pi-1. Verificou-se que 19 cultivares foram resistentes aos isolados inoculados. Três marcadores microssatélites foram utilizados para verificar a presença do gene Pi-11 em 104 cultivares de arroz.  Oito cultivares, analisadas com RM210, apresentaram o mesmo perfil da NIL IR1529, que contém o gene Pi-11, mas somente uma foi resistente. Com exceção do RM254, os demais marcadores microssatélites tiveram baixa eficiência de seleção de cultivares com o mesmo perfil das NILs. Estes resultados indicam que o uso de marcadores moleculares pode ser útil para acelerar o processo de lançamento de cultivares com resistência à brusone. No entanto, ainda é preciso aumentar a eficiência de seleção, através de marcadores microssatélites com localização cromossomal mais próxima dos genes Pi-1 e Pi- 11. Em um futuro próximo, isto poderá ser possível com a disponibilização de mapas moleculares de maior resolução.|http://hdl.handle.net/10183/1562
Estimativa do potencial produtivo da soja e variabilidade espacial de área de produção|2002|Open Access|Tese|Soja;Rendimento de cultura;Método de pesquisa;Ontogenia|por|A busca de rendimentos elevados na cultura da soja, pressupõe o entendimento dos fatores responsáveis pela variabilidade dos parâmetros de planta que contribuem para o rendimento, e o desenvolvimento de metodologias para a avaliação destes parâmetros, em condições de lavoura. Como objetivos, o presente trabalho procurou estudar metodologias para a determinação do potencial de rendimento da soja durante a ontogenia, e avaliar a variabilidade existente em comunidades, por técnicas de geoestatística. Experimentos foram realizados na Estação Experimental Agronômica da Universidade Federal do Rio Grande do Sul (EEA/UFRGS), localizada em Eldorado do Sul, RS, no período de 1996 a 2001. Parte do trabalho enfocou a determinação do potencial de rendimento da soja durante a ontogenia. Para que se possa elevar o rendimento é necessário entender o comportamento do potencial. Para tanto, utilizou-se metodologias baseadas na quantificação das estruturas reprodutivas da soja, com acompanhamento temporal de cultivares diferenciadas, durante a ontogenia. Outra etapa experimental constou da análise espacial e temporal da produção de grãos e seus componentes, em uma comunidade de plantas de soja, manejada como uma lavoura comercial. Nesta última utilizou-se, além de técnicas estatísticas usualmente empregadas na experimentação agrícola, procedimentos de geoestatística para a caracterização da variabilidade espacial e temporal presentes na área. O trabalho demonstrou a existência de padrões similares entre cultivares e anos, para o potencial de rendimento e sua perda durante a ontogenia. Também evidenciou que é possível determinar a variabilidade espacial e temporal de comunidades de soja, mesmo trabalhando-se em nível de planta, e a capacidade das técnicas geoestatísticas em auxiliar na visualização de tal variabilidade. As técnicas empregadas podem servir de base para estudos aplicados, onde sua utilização pode ser uma ferramenta importante no manejo de áreas onde se busca maior precisão na agricultura, para aumentar o rendimento de grãos.|http://hdl.handle.net/10183/1563
Seguimento clinoceletrográfico de criançcas e adolescentes com crise epiléptica única não-provocada|2002|Open Access|Tese|Epilepsia;Eletroencefalografia;Fatores de risco;Prognóstico;Recidiva;Criança;Adolescente;Estudos de coortes|por|Os fenômenos convulsivos despertaram o interesse de estudiosos e pensadores já na Antigüidade, quando aspectos mágicos e sobrenaturais eram a eles associados. No século XIX foram lançadas as bases dos conceitos atuais sobre a desestruturação funcional cerebral na epilepsia, e Berger, em 1929, marcou definitivamente a história com a descoberta dos ritmos cerebrais. Crise epiléptica e epilepsia não são sinônimos, já que o último termo refere-se a crises recorrentes espontâneas. Ela costuma iniciar na infância, daí a preocupação com o risco de repetição do primeiro episódio e com a decisão de instituir tratamento medicamentoso. Fatores prognósticos são apontados, mas não há consenso. No Brasil existem poucas pesquisas nesta linha, tanto de prevalência da epilepsia como de fatores envolvidos na recorrência de crises. Este estudo teve como objetivo geral avaliar aspectos clinicoeletrográficos capazes de auxiliar no prognóstico e no manejo da epilepsia da criança e do adolescente. Foram objetivos específicos determinar a incidência de crise epiléptica não provocada recorrente; identificar fatores remotos implicados na ocorrência de crise epiléptica; relacionar tipo de crise com achados eletrencefalográficos;  relacionar tipo de crise, duração da crise, estado vigília/sono no momento da crise e achados eletrencefalográficos com possibilidade de recorrência; e identificar os fatores de risco para epilepsia. Foram acompanhados 109 pacientes com idades entre 1 mês e 16 anos, com primeira crise não-provocada, em média por 24 meses, a intervalos trimestrais, no Hospital de Clínicas de Porto Alegre (HCPA). Foram realizados eletrencefalogramas (EEG) após a primeira crise; depois, solicitados anualmente. Não foram incluídos casos com epilepsia ou síndrome epiléptica bem definida, ou que fizeram uso prévio de drogas antiepilépticas. A média de idade foi 6 anos, com predomínio da faixa etária de 6 a 12 anos. Setenta eram meninos e 39, meninas. Os indivíduos brancos eram 92, e os não-brancos, 17. O nível de escolaridade dos casos esteve de acordo com a distribuição da idade e, entre os responsáveis, predominaram 8 anos de escolaridade. Foi possível concluir que as crises únicas não-provocadas mais freqüentes foram generalizadas, e sem predomínio significativo do tipo de EEG. A incidência de crise não-provocada recorrente foi 51,4%.  História de intercorrências pré-natais maternas aumentou em 2 vezes o risco de repetição de crises. Via de nascimento, escore de Apgar no 5º minuto, relação peso ao nascer/idade gestacional, intercorrências no período pós-natal imediato e desenvolvimento neuropsicomotor não tiveram influência na recorrência. História familiar de crises mostrou tendência à significância estatística para repetição dos episódios, com risco de 1,7. Não foi encontrada associação entre tipo de crise e achado eletrencefalográfico. A maioria das crises foi de curta duração (até 5 minutos), mas este dado não esteve relacionado com a recorrência. Estado de vigília teve efeito protetor na recorrência. Se a primeira crise foi parcial, o risco de repetição foi 1,62, com tendência à significância. Quando o primeiro EEG foi alterado, houve relação significativa com primeira crise tanto generalizada como parcial. O primeiro EEG com alterações paroxísticas focais apontou risco de repetição de 2,90. Quando as variáveis envolvidas na repetição de crises foram ajustadas pelo modelo de regressão de Cox, EEG alterado mostrou risco de 2,48, com riscos acumulados de 50%, 60%, 62% e 68%; com EEG normal, os riscos foram 26%, 32%, 34% e 36% em 6, 12, 18 e 24 meses respectivamente.;Seizures have interested scholars and philosophers since the Old Ages, when magic and supernatural aspects were associated with seizures. In the 19th century, Jackson formulated the basic concepts about the disruption of cerebral functions in epilepsy, and Berger, in 1929, set the landmark in the history when he first reported the brain rythms. Seizure and epilepsy are not synonyms: epilepsy refers to recurrent unprovoked seizures. The onset of epilepsy usually occurs in childhood, and that explains the concern about the risk of recurrence after the first seizure and about to start drug therapy. Several factors predictive of recurrence have been pointed out but no consensus has been reached. Few studies about the risk factor of epilepsy or the prevalence of the epilepsy in Brazil have been conducted. The general objective of this study was to evaluate clinical and electroencephalographic aspects that are capable of helping in the management and in the prognose of epilepsy in children and adolescents. Specific objectives were to determinate the incidence of recurrent unprovoked seizure in childhood and adolescence;  to identify remote factors associated with seizure; to associate seizure type, seizure duration, awake or sleep state and electroencephalographic findings with recurrence risk; and to identify the risk factors for epilepsy. We followed up 109 children and adolescents aged 1 month to 16 years, with first unprovoked seizure for 24 months, on three months intervals, at Hospital de Clínicas de Porto Alegre (HCPA). EEG were requested after the first seizure and once in a year. Children with well-defined epilepsy or epileptic syndrome and those using antiepileptic drugs were excluded. The mean age was 6; most patients were 6 to 12 years old. Seventy patients were boys and 39, girls. Nine-two patients were white, and 17, non-whites. Educational level of patients matched age distribution, and the predominant educational level for parents was 8 years. We concluded that generalized seizures were the most frequent unprovoked seizure and there was not predominant EEG type. The rate of seizure recurrence in this study was 51,4%. Reports of events in the prenatal period increased two times the risk of recurrence.  Type of delivery, Apgar score, weight for gestational age, events in the post-natal period and neurodevelopment did not influence seizure recurrence. Family history of seizure type and EEG findings were not associated. The most frequent seizure had short duration, not associated with recurrence. Awake state had protective effect in the recurrence, with tendency. When the first seizure was partial, the recurrence risk was 1,62, with tendency. There was significant relationship between abnormal first EEG and generalized or partial first seizure. When the first EEG had focal paroxysms, the risk of recurrence was 2,90. When a Cox regression was performed with the factors, only the abnormal EEG showed risk 2,48. Cumulative risks of recurrence were 50%, 60%, 62% and 68% in 6, 12, 18 and 24 months, respectively, if was abnormal EEG; when it was normal, the risks were 26%, 32%, 34% and 36% in 6, 12, 18 and 24 months, respectively.|http://hdl.handle.net/10183/1564
Avaliação dos parâmetros genéticos da população de arroz irrigado CNA 11 e da divergência genética entre os genitores|2002|Open Access|Tese|Parâmetro genético;Arroz irrigado;Melhoramento genético vegetal|por|Os avanços nas práticas de manejo e no melhoramento das cultivares de arroz irrigado têm permitido consolidar o Rio Grande do Sul como maior produtor deste cereal no Brasil. A seleção recorrente é um método alternativo de melhoramento que permite a recombinação cíclica de genótipos selecionados em uma população geneticamente divergente. Os objetivos deste trabalho foram avaliar o potencial da população CNA 11 para fins de melhoramento para tolerância ao frio, estudar a divergência genética dos seus genitores e quantificar as alterações nas freqüências alélicas como resultado do processo de seleção. Para isso foram conduzidos dois ensaios de campo compostos de 140 famílias S0:2 derivadas da população CNA 11 e quatro cultivares testemunhas, no delineamento látice 12 x 12 e em dois locais: Cachoeirinha (RS) e Santa Vitória do Palmar (RS), onde foram avaliados dez caracteres fenotípicos. O DNA dos genitores da população CNA 11 e de 133 famílias S0:2 foi analisado com marcadores moleculares do tipo microssatélites. A população CNA 11 apresentou alto potencial para fins de melhoramento, com ampla variabilidade genética em todos os dez caracteres avaliados. Os caracteres estatura de planta, esterilidade de espiguetas e número de grãos por panícula apresentaram altas correlações genotípicas com rendimento de grãos, podendo ser usados como critérios de seleção indireta. A esterilidade de espiguetas mostrou ser um critério eficiente de seleção para identificação de genótipos de arroz com tolerância ao frio no estádio reprodutivo. Os genitores da população CNA 11 apresentaram ampla divergência genética e, de modo geral, as freqüências dos alelos de microssatélites característicos dos genótipos da subespécie índica aumentaram e as da subespécie japônica diminuíram à medida que a intensidade de seleção aumentou. As melhores famílias S0:2 mostraram maior similaridade genética com os genitores da subespécie índica.|http://hdl.handle.net/10183/1565
Herança genética e mapeamento molecular da tolerância à toxidade do alumínio em aveia (Avena sativa L.)|2002|Open Access|Tese|Aveia;Melhoramento genético vegetal;Variedade resistente;Toxidez;Alumínio;Hereditariedade;Mapa|por|A toxicidade do alumínio é um fator limitante para a obtenção de maior produtividade na cultura da aveia (Avena sativa L.). O desenvolvimento de genótipos tolerantes a altos níveis de toxidez ao alumínio é uma alternativa mais barata e viável para o cultivo em solos com subsolo ácidos. Os objetivos deste estudo foram avaliar genótipos de aveia quanto à reação ao alumínio tóxico em três soluções nutritivas, bem como, determinar a ação gênica, o número de genes, a herdabilidade do caráter e identificar marcadores moleculares associados a tolerância ao alumínio tóxico em genótipos de aveia. Oito genótipos foram avaliados em soluções nutritivas quanto à tolerância ao alumínio tóxico. A utilização de solução nutritiva foi eficiente para a discriminação dos genótipos de aveia quanto à tolerância ao alumínio. Os genótipos apresentaram variabilidade, sendo classificados como tolerantes, intermediários e sensíveis. A ação gênica aditiva foi a de maior importância, tanto na análise de média de gerações de oito cruzamentos, quanto na análise de um dialélico parcial envolvendo quatro genótipos. Em oito cruzamentos para determinação do número de genes envolvidos no caráter, através da análise do recrescimento da raiz principal de plantas em solução nutritiva, a segregação foi de apenas um gene com alelos múltiplos, sendo dois para tolerância (A1 e A2) e um para sensibilidade (a). A herdabilidade da característica foi alta, evidenciando que este caráter pode ser selecionado em programas de melhoramento, nas gerações iniciais. Na análise por microssatélites e AFLP, considerando as condições avaliadas, não foram identificados marcadores moleculares associados ao caráter.|http://hdl.handle.net/10183/1566
Estudo morfométrico e estereológico digital da mucosa do intestino delgado de crianças eutróficas e desnutridas com diarréia|2002|Open Access|Tese|Intestino delgado;Nutrição da criança;Mucosa intestinal;Diarréia infantil;Desnutrição;Estado nutricional;Fatores de risco|por|Objetivos: Testar a hipótese de que a mucosa do intestino delgado proximal de crianças com diarréia persistente apresenta alterações morfométricas e estereológicas proporcionais ao estado nutricional. Métodos: estudo transversal, incluindo 65 pacientes pediátricos internados no período de maio de 1989 a novembro de 1991, com idade entre 4 meses e 5 anos , com diarréia de mais de 14 dias de duração, que necessitaram realizar biópsia de intestino delgado como parte do protocolo de investigação. A avaliação nutricional foi realizada pelos métodos de Gomez, Waterlow e pelos escores z para peso/ idade (P/I), peso/estatura (P/E) e estatura/idade (E/I), divididos em: eutróficos = z ≥ 2 DP e desnutridos z < -2dp; eutróficos = z ≥ 2 DP, risco nutricional = z < -1DP e desnutridos = z < -2DP; e de maneira contínua em ordem decrescente, utilizando-se as tabelas do NCHS. A captura e análise das imagens por programa de computador foi efetuada com o auxílio do patologista. Nos fragmentos de mucosa do intestino delgado, foram medidas a altura dos vilos, a profundidade das criptas, a espessura da mucosa, a espessura total da mucosa e a relação vilo/cripta, com aumento de 100 vezes. Com aumento de 500 vezes, foram medidas a altura do enterócito, a altura do núcleo e do bordo em escova. O programa computadorizado utilizado foi o Scion Image. A análise estereológica, foi feita com o uso de arcos ciclóides. Resultados: Para os escores z P/I, P/E e E/I, divididos em duas categorias de estado nutricional, não houve diferença estatisticamente significante quanto às medidas da altura dos vilos, profundidade das criptas, espessura da mucosa, espessura total da mucosa e relação vilo/cripta. A altura do enterócito foi a característica que apresentou maior diferença entre os grupos eutrófico e desnutrido, para os índices P/I e P/E, em 500 aumentos, sem atingir significância estatística. Quando os escores z foram divididos em 3 categorias de estado nutricional, a análise morfométrica digitalizada mostrou diferença estatisticamente significante para a relação vilo/cripta entre eutróficos e desnutridos leves e entre eutróficos e desnutridos moderados e graves (p=0,048). A relação vilo/cripta foi maior nos eutróficos. A avaliação nutricional pelos critérios de Waterlow e a análise estereológica não mostraram associação com o estado nutricional. Pelo método de Gomez, houve diferença estatisticamente significante para a altura do enterócito entre eutróficos e desnutridos de Grau III: quanto maior o grau de desnutrição, menor a altura do enterócito (r= -.3330; p = 0,005). As variáveis altura do enterócito, altura do núcleo do enterócito e do bordo em escova apresentaram uma clara associação com os índices P/I (r=0,25;p=0,038), P/E (r=0,029;p=0,019) e com o critério de avaliação nutricional de Gomez (r=-0,33;p=0,007), quando foram avaliadas pelo coeficiente de correlação de Pearson. A altura do núcleo mostrou associação com o índice P/I (r=0,24;p=0,054). A altura do bordo em escova mostrou associação com o índice P/I (r=0,26;p=0,032) e a avaliação nutricional de Gomez (r=-0,28;p=0,020). Conclusões: As associações encontradas entre o estado nutricional - avaliado de acordo com Gomez e os índices P/I e P/E - e as variáveis da mucosa do intestino delgado mostraram relação com o peso dos pacientes. Embora estas associações tenham sido de magnitude fraca a moderada, há uma tendência à diminuição do tamanho do enterócito, seu núcleo e seu bordo em escova à medida que aumenta o grau de desnutrição.;Objectives: To test the hypothesis that the proximal small intestinal mucosa of children with persistent diarrhea presents morphometric and stereologic changes, proportional to their nutritional status. Methods: We performed a cross-sectional study with 65 pediatric patients, with ages varying from 4 months to 5 years, who were admitted between May 1989 and November 1991 with persistent diarrhea for over 14 days. These patients were submitted to small intestinal biopsy, as part of the investigation protocol. The nutritional assessment was performed according to the methods proposed by Gomez, Waterlow, and through z-scores for weight/age (W/A), weight/height (W/H) and height/age (H/A) ratios, divided into: eutrophic = z ≥ 2SD and malnourished z < -2SD; eutrophic = z ≥ 2SD, nutritional risk z < -1SD and malnourished = z < -2SD; and continuously, in descending order, using the NCHS charts. Computer images were obtained and analyzed with a pathologist assistance. Villous height, crypt depth, mucosal thickness, total mucosal thickness, and villous/crypt ratio were measured in the fragments of the small intestinal mucosa, enlarged 100 times. When images were enlarged 500 times, enterocyte height, nuclear height and brush-border height were measured. The software used was Scion Image. Stereologic analysis was performed using cycloid arcs. Results: For W/A, W/H and H/A z-scores, divided into two nutritional status categories, no statistically significant difference was observed in regard to villous height, crypt depth, mucosal thickness, total mucosal thickness and villous/crypt ratio. Enterocyte height presented the most significant difference between eutrophic and malnourished groups, for the W/A and W/H ratios, with a 500x enlargement, although this difference was not statistically significant. When z-scores were subdivided into three nutritional status categories, a digital morphometric analysis showed a statistically significant difference for the villous/crypt ratio between the eutrophic and slightly malnourished group and the eutrophic and mild to severe malnourished group (P=0.048). The villous/crypt ratio was higher among eutrophic children. Nutritional assessment, according to Waterlow criteria, and stereologic analysis were not associated with nutritional status. According to Gomez’s method, a statistically significant difference in enterocyte height was observed between eutrophic and level III malnourished children: the higher the level of malnutrition, the more reduced the height of the enterocyte (r= -.3330; P=0.005). The variables enterocyte height, height of enterocyte nucleus and brush-border height presented a clear association with the W/A ratio (r=0.25; P=0.038), W/H ratio (r=0.029; P=0.019), as well as with Gomez’s criterion for nutritional status (r=-0.33; P=0.007), when evaluated through Pearson’s correlation coefficient. The height of the nucleus was associated with W/A ratio (r=0.24; p=0.054). Brush-border height was associated with W/A ratio and with Gomez’s nutritional assessment (r=-0.28; P=0.020). Conclusions: The observed associations between nutritional status – evaluated according to Gomez and W/A and W/H ratios – and the analyzed small intestinal mucosa variables showed a positive correlation with patients’ weight. Although these associations were of a slight to moderate magnitude, we observed a tendency of enterocyte size reduction, as well as a reduction in the size of its nucleus and brush-border, as the level of malnutrition increases.|http://hdl.handle.net/10183/1567
Análise clínica e epidemiológica do transplante de medula óssea no Serviço de Oncologia Pediátrica do Hospital de Clínicas de Porto Alegre|2002|Open Access|Dissertação|Bone marrow transplantation;Pediatric cancer;Umbilical cord blood;Hematopoeitic stem cell;Transplante de medula óssea;Neoplasias hematológicas;Sangue fetal;Resultado do tratamento;Estudos retrospectivos;Hospital de Clínicas de Porto Alegre. Serviço de Oncologia Pediátrica|por|Objetivos: Descrever o perfil e as complicações agudas mais importantes das crianças que receberam transplante de medula óssea (TMO) em nosso Serviço. Casuística e métodos: Análise retrospectiva de 41 pacientes menores de 21 anos transplantados entre Agosto de 1997 até Junho de 2002. Deste total 20 receberam transplante alogênico e 21 receberam transplante autogênico. Resultados: No TMO alogênico a média de idade foi de 8,9 + 5,4 anos, sendo 12 pacientes do sexo masculino. As fontes de células foram: medula óssea (MO) 12, sangue periférico (SP) 5, sangue de cordão umbilical não aparentado (SCU) 3. As doenças tratadas foram leucemia linfóide aguda (LLA) 7 pacientes, leucemia linfóide crônica (LMC) 2; leucemia mielóide aguda (LMA) 4; Síndrome mielodisplásica 2; Linfoma de Burkitt 1, Anemia aplástica grave 1; Anemia de Fanconi 1; Síndrome Chediak Higashi 1; Imunodeficiência congênita combinada grave 1. Um paciente desenvolveu doença do enxerto contra hospedeiro (DECH) aguda grau 2 e três DECH grau 4. Três pacientes desenvolveram DECH crônica. Todos haviam recebido SP como fonte de células. A sobrevida global foi de 70,0 + 10,3%.  A principal causa do óbito foi DECH em 3 pacientes e sépse em outros 3. Todos os óbitos ocorreram antes do dia 100. Um dos pacientes que recebeu SCU está vivo em bom estado e sem uso de medicações 3 anos e 6 meses pós TMO. No TMO autogênico, a média de idade foi de 8,7 + 4,3 anos, sendo 11 pacientes do sexo masculino. As fontes de células foram SP 16, MO 3, SP + MO 2. As doenças tratadas foram: tumor de Wilms 5; tumores da família do sarcoma de Ewing 4; neuroblastomas 3; linfomas de Hodgkin 3; rabdomiossarcomas 2, tumor neuroectodérmico primitivo do SNC 2; Linfoma não Hodgkin 1; LMA 1. A sobrevida global está em 59,4 + 11,7 %. Cinco óbitos tiveram como causa a progressão da doença de base, um óbito ocorreu devido à infecção 20 meses pós TMO e dois óbitos foram precoces por sépse. As toxicidades mais comuns em ambos os grupos foram vômitos, mucosite, diarréia e dor abdominal. Infecções foram documentadas em 58,5% dos pacientes e 46,9% tiveram no mínimo um agente isolado na hemocultura. Os tempos de enxertia de neutrófilos e plaquetas correlacionaram-se com o número de células progenitoras infundidas.  Conclusão: A sobrevida de nossos pacientes é semelhante à encontrada na literatura de outros serviços nacionais e internacionais. Não encontramos diferença entre os dois tipos de transplante com relação às toxicidades agudas e ás infecções.;Objectives: To describe the demografics and the most important acute clinical complications of the patients who underwent bone marrow transplantation (BMT) at our Service. Material and methods: A Retrospective analysis was performed including 41 patients treated between August 1997 and June 2002. Twenty patients had a allogeneic BMT and 21 autologous BMT. Results: Regarding allogeneic BMT the mean age was 8.9 + 5.4 years. Twelve patients were male. The stem cells sources were: bone marrow (BM) 12, peripheral blood (PB) 5, unrelated cord blood (UCB) 3. The diseases were acute lymphoid leukemia (ALL) in 7 patients, acute myeloid leukemia (AML) 4, Chronic myeloid leukemia (CML) 2, myelodysplastic syndrome 2, Burkitt’s lymphoma 1, severe combined immunodeficiency 1, Chediaki Higashi 1, Fanconi anemia 1, aplastic anemia 1. One patient developed grade 2 acute graft versus host disease (GVHD) and 3 had grade 4. Three patients developed chronic GVHD. All of them received PB as cell source. The overall survival was 70.0 + 10.3%. The main cause of death was GVHD in 3 patients and sepsis in the 3 other ones.  All deaths occurred before day 100. One of the patients who received UCB is alive 3.5 years after the transplantation. Regarding autologous BMT, the mean age was 8,7 + 4,3 years. Eleven patients were male. The stem cell sources were: PB 16, BM 3, PB + BM 2. The diseases were: Wilms tumor 5, Ewing’s sarcoma family tumors 4, neuroblastoma 3, Hodgkin’s disease 3, non-Hodgkin’s lymphoma 1, rhabdomiossarcoma 2, Neuroectodermic tumor of the central nervous system 2, AML 1. The overall survival was 59.4 + 11.7%. Five patients died due to tumor relapse, 2 patients due to sepsis and one patient died in remission 20 months after BMT due to infection. In the whole group the most common toxicities were vomiting, mucositis, diarrhea and abdominal pain. Infections were documented in 58.5% of the patients and 46.9% had at least one agent isolated in the blood culture. The time to neutrophil and platelet engraftment were correlated to the number of hematopoietic stem cell infused.  Conclusion: The overall survival in our patients is similar to the reported on the literature. We did not find differences between autologous and allogeneic BMT, regarding acute toxicities and infections.|http://hdl.handle.net/10183/1568
Erosão hídrica relacionada à condições físicas de superfície e subsuperfície do solo, induzidas por formas de cultivo e de manejo dos resíduos culturais|2002|Open Access|Dissertação|Manejo do solo;Pratica cultural;Erosao hidrica;Cultivo do solo;Controle cultural;Controle da erosão;Resíduo orgânico|por|As diferentes práticas de manejo do solo resultam em diferentes níveis de qualidade da sua estrutura, os quais, por sua vez, resultam em diferentes níveis de erosão hídrica. Este trabalho teve como objetivo avaliar o efeito de diferentes formas de cultivo do solo e de manejo dos resíduos culturais em algumas condições físicas de superfície e subsuperfície do mesmo, em relação à erosão hídrica. Para isto, foi conduzido um experimento em condições de chuva simulada, na Estação Experimental Agronômica da Universidade Federal do Rio Grande do Sul, em Eldorado do Sul – RS, no período compreendido entre janeiro de 1996 e maio de 2001. Utilizou-se um solo Argissolo Vermelho Distrófico típico, bastante degradado, com declividade média de 8%. Os tratamentos consistiram do cultivo de milho-aveia preta, nos preparos de solo convencional (com e sem incorporação dos resíduos culturais) e semeadura direta; sem cultivo/sem preparo do solo (com e sem cobertura vegetal morta) e preparo convencional sem cultivo. As chuvas foram aplicadas com o simulador de chuva de braços rotativos, na intensidade de 64,0 mm h-1 e duração de 90 minutos. Nas condições deste estudo, observou-se que a incorporação dos resíduos culturais reduziu a erosão hídrica, refletindo uma melhoria da estrutura do solo. O cessamento do preparo do solo permitiu sua superfície reconsolidar-se e ocasionou perda de solo decrescente no tempo, enquanto a perda de água manteve-se sempre elevada. A perda de solo observada nos testes de erosão realizados após o cultivo do milho foi maior do que a observada nos testes realizados após o cultivo da aveia preta.|http://hdl.handle.net/10183/1569
